,TimeStep,Vehicle_ID,_X,_Y,_Angle,_Pos,_Speed,_Lane,_Slope
30482,693.00,14,13896.03,13665.68,72.58,3633.90,21.20,229938465#5_0,0.00
30483,693.00,15,12061.96,16651.28,287.63,14.59,19.93,347355525#6_0,0.00
30484,693.00,16,12691.91,13168.93,65.63,2329.83,19.31,229938465#5_0,0.00
30485,693.00,17,7126.46,13271.38,232.86,183.07,20.03,-347355524#0_0,0.00
30486,693.00,2,10212.37,16187.82,172.52,693.68,15.62,288088612#0_0,0.00
30487,693.00,20,10122.34,12061.86,248.34,38.30,22.00,-229938465#3_0,0.00
30488,693.00,21,12423.46,13047.34,65.63,2035.15,21.54,229938465#5_0,0.00
30489,693.00,22,6729.92,13007.85,238.37,659.71,20.47,-347355524#0_0,0.00
30490,693.00,23,19071.13,14637.96,111.38,2769.29,18.89,-347355525#0_0,0.00
30491,693.00,25,7953.56,14035.53,220.58,3741.79,18.75,-347355524#1_0,0.00
30492,693.00,26,5265.68,12272.30,64.00,5319.18,19.18,347355524#0_0,0.00
30493,693.00,28,8503.43,16991.23,235.19,371.28,23.90,-290273433#1_0,0.00
30494,693.00,29,9965.27,16942.34,307.37,98.99,14.37,-803874779#2_0,0.00
30495,693.00,3,16787.18,14477.14,90.61,99.18,14.51,958984632_0,0.00
30496,693.00,31,11966.24,4181.95,157.64,3467.41,18.22,288088612#6_0,0.00
30497,693.00,33,1514.96,10147.90,257.71,4342.20,25.51,-229938465#1_0,0.00
30498,693.00,34,13475.28,16137.75,111.63,1475.18,20.95,-347355525#5_0,0.00
30499,693.00,35,10656.53,8381.00,3.04,1044.71,13.06,-288088612#5_0,0.00
30500,693.00,37,12116.38,12910.70,68.64,1699.02,26.10,229938465#5_0,0.00
30501,693.00,39,4832.45,12072.40,65.01,4842.05,18.90,347355524#0_0,0.00
30502,693.00,4,3577.23,10594.38,258.08,2224.51,21.65,-229938465#1_0,0.00
30503,693.00,40,19035.79,14651.80,111.38,2731.34,21.18,-347355525#0_0,0.00
30504,693.00,42,700.87,10110.31,244.56,7350.45,24.14,-347355524#0_0,0.00
30505,693.00,43,17356.61,16240.87,46.01,1349.99,21.92,1002123620#6_0,0.00
30506,693.00,46,12688.43,14781.12,264.92,1136.75,20.90,803864269#2_0,0.00
30507,693.00,47,6663.02,12962.90,58.37,6878.33,19.83,347355524#0_0,0.00
30508,693.00,48,15672.34,14602.04,49.42,217.00,18.79,1002123620#2_0,0.00
30509,693.00,5,10657.75,8404.07,3.04,1067.81,13.04,-288088612#5_0,0.00
30510,693.00,6,8339.10,16844.05,218.87,594.32,22.83,-290273433#1_0,0.00
30511,693.00,7,5721.54,11058.65,262.85,30.00,11.76,-229938465#1_1,0.00
30512,693.00,8,12333.12,13006.42,65.63,1935.98,20.67,229938465#5_0,0.00
30513,694.00,0,1438.59,10131.26,257.71,4420.36,22.26,-229938465#1_0,0.00
30514,694.00,10,11597.54,12711.50,246.29,3590.83,24.01,-229938465#5_0,0.00
30515,694.00,11,6056.69,11121.13,259.59,2859.26,22.12,-229938465#2_1,0.00
30516,694.00,12,6770.70,10544.66,45.03,156.32,14.34,347364219#2_0,0.00
30517,694.00,13,16894.83,14476.00,90.61,206.84,15.45,958984632_0,0.00
30518,694.00,14,13916.93,13672.23,72.58,3655.81,21.90,229938465#5_0,0.00
30519,694.00,15,12042.63,16657.42,287.63,34.87,20.28,347355525#6_0,0.00
30520,694.00,16,12708.52,13176.46,65.63,2348.07,18.24,229938465#5_0,0.00
30521,694.00,17,7109.79,13258.75,232.86,203.99,20.91,-347355524#0_0,0.00
30522,694.00,2,10214.43,16172.10,172.52,709.54,15.85,288088612#0_0,0.00
30523,694.00,20,10102.27,12053.89,248.34,59.90,21.60,-229938465#3_0,0.00
30524,694.00,21,12443.59,13056.46,65.63,2057.24,22.10,229938465#5_0,0.00
30525,694.00,22,6712.55,12997.15,238.37,680.11,20.40,-347355524#0_0,0.00
30526,694.00,23,19088.40,14631.20,111.38,2787.84,18.54,-347355525#0_0,0.00
30527,694.00,25,7941.31,14021.22,220.58,3760.63,18.84,-347355524#1_0,0.00
30528,694.00,26,5283.54,12281.02,64.00,5339.06,19.88,347355524#0_0,0.00
30529,694.00,28,8483.09,16977.09,235.19,396.05,24.77,-290273433#1_0,0.00
30530,694.00,29,9953.73,16951.87,310.14,113.95,14.96,-803874779#2_0,0.00
30531,694.00,3,16801.56,14476.99,90.61,113.57,14.39,958984632_0,0.00
30532,694.00,31,11973.20,4165.04,157.64,3485.69,18.28,288088612#6_0,0.00
30533,694.00,33,1490.37,10142.54,257.71,4367.36,25.16,-229938465#1_0,0.00
30534,694.00,34,13495.49,16129.74,111.63,1496.92,21.74,-347355525#5_0,0.00
30535,694.00,35,10657.20,8393.70,3.04,1057.43,12.72,-288088612#5_0,0.00
30536,694.00,37,12139.68,12919.82,68.64,1724.04,25.02,229938465#5_0,0.00
30537,694.00,39,4849.97,12080.57,65.01,4861.39,19.33,347355524#0_0,0.00
30538,694.00,4,3554.92,10589.67,258.08,2247.31,22.80,-229938465#1_0,0.00
30539,694.00,40,19054.74,14644.38,111.38,2751.69,20.35,-347355525#0_0,0.00
30540,694.00,42,679.80,10100.28,244.56,7373.79,23.34,-347355524#0_0,0.00
30541,694.00,43,17372.35,16256.06,46.01,1371.87,21.88,1002123620#6_0,0.00
30542,694.00,46,12667.28,14778.45,262.19,16.32,21.34,-803864268#1_0,0.00
30543,694.00,47,6679.78,12973.22,58.37,6898.01,19.68,347355524#0_0,0.00
30544,694.00,48,15686.67,14614.31,49.42,235.87,18.87,1002123620#2_0,0.00
30545,694.00,5,10658.47,8417.51,3.04,1081.26,13.45,-288088612#5_0,0.00
30546,694.00,6,8325.33,16826.96,218.87,616.27,21.95,-290273433#1_0,0.00
30547,694.00,7,5707.92,11056.36,259.32,43.82,13.81,-229938465#1_1,0.00
30548,694.00,8,12351.55,13014.77,65.63,1956.21,20.23,229938465#5_0,0.00
30549,695.00,0,1416.39,10126.42,257.71,4443.09,22.72,-229938465#1_0,0.00
30550,695.00,10,11575.45,12701.80,246.29,3614.96,24.13,-229938465#5_0,0.00
30551,695.00,11,6034.49,11117.05,259.59,2881.83,22.57,-229938465#2_1,0.00
30552,695.00,12,6782.77,10552.58,58.09,170.79,14.47,347364219#2_0,0.00
30553,695.00,13,16909.52,14475.84,90.61,221.53,14.70,958984632_0,0.00
30554,695.00,14,13936.83,13678.48,72.58,3676.67,20.86,229938465#5_0,0.00
30555,695.00,15,12023.34,16663.55,287.63,55.12,20.24,347355525#6_0,0.00
30556,695.00,16,12726.18,13184.45,65.63,2367.44,19.38,229938465#5_0,0.00
30557,695.00,17,7093.30,13246.26,232.86,224.68,20.69,-347355524#0_0,0.00
30558,695.00,2,10216.59,16155.64,172.52,726.14,16.60,288088612#0_0,0.00
30559,695.00,20,10081.73,12045.73,248.34,82.00,22.10,-229938465#3_0,0.00
30560,695.00,21,12463.44,13065.45,65.63,2079.04,21.79,229938465#5_0,0.00
30561,695.00,22,6694.89,12986.28,238.37,700.85,20.73,-347355524#0_0,0.00
30562,695.00,23,19106.80,14623.99,111.38,2807.60,19.76,-347355525#0_0,0.00
30563,695.00,25,7929.39,14007.31,220.58,3778.95,18.32,-347355524#1_0,0.00
30564,695.00,26,5301.37,12289.71,64.00,5358.90,19.84,347355524#0_0,0.00
30565,695.00,28,8463.27,16963.31,235.19,420.19,24.14,-290273433#1_0,0.00
30566,695.00,29,9942.42,16961.40,310.14,128.75,14.80,-803874779#2_0,0.00
30567,695.00,3,16816.06,14476.83,90.61,128.07,14.50,958984632_0,0.00
30568,695.00,31,11980.24,4147.94,157.64,3504.19,18.50,288088612#6_0,0.00
30569,695.00,33,1465.31,10137.08,257.71,4393.02,25.66,-229938465#1_0,0.00
30570,695.00,34,13515.79,16121.69,111.63,1518.77,21.84,-347355525#5_0,0.00
30571,695.00,35,10657.90,8406.83,3.04,1070.57,13.14,-288088612#5_0,0.00
30572,695.00,37,12163.18,12929.45,65.63,1749.44,25.40,229938465#5_0,0.00
30573,695.00,39,4867.91,12088.93,65.01,4881.17,19.78,347355524#0_0,0.00
30574,695.00,4,3532.74,10584.99,258.08,2269.98,22.67,-229938465#1_0,0.00
30575,695.00,40,19073.17,14637.16,111.38,2771.49,19.79,-347355525#0_0,0.00
30576,695.00,42,659.04,10090.41,244.56,7396.78,22.99,-347355524#0_0,0.00
30577,695.00,43,17388.51,16271.66,46.01,1394.32,22.46,1002123620#6_0,0.00
30578,695.00,46,12646.33,14775.59,266.46,5.76,21.20,-803864268#0_0,0.00
30579,695.00,47,6696.46,12983.49,58.37,6917.60,19.59,347355524#0_0,0.00
30580,695.00,48,15701.36,14626.90,49.42,255.22,19.35,1002123620#2_0,0.00
30581,695.00,5,10659.15,8430.40,3.04,1094.17,12.91,-288088612#5_0,0.00
30582,695.00,6,8311.52,16809.83,218.87,638.27,22.00,-290273433#1_0,0.00
30583,695.00,7,5693.04,11053.55,259.32,58.96,15.15,-229938465#1_1,0.00
30584,695.00,8,12369.37,13022.84,65.63,1975.77,19.56,229938465#5_0,0.00
30585,696.00,0,1394.13,10121.57,257.71,4465.87,22.78,-229938465#1_0,0.00
30586,696.00,10,11553.35,12692.09,246.29,3639.10,24.14,-229938465#5_0,0.00
30587,696.00,11,6012.40,11113.00,259.59,2904.29,22.46,-229938465#2_1,0.00
30588,696.00,12,6794.10,10559.63,58.09,184.14,13.35,347364219#2_0,0.00
30589,696.00,13,16924.56,14475.69,90.61,236.57,15.04,958984632_0,0.00
30590,696.00,14,13957.57,13684.98,72.58,3698.40,21.73,229938465#5_0,0.00
30591,696.00,15,12004.59,16669.51,287.63,74.79,19.67,347355525#6_0,0.00
30592,696.00,16,12743.36,13192.23,65.70,2386.30,18.86,229938465#5_0,0.00
30593,696.00,17,7077.17,13234.04,232.86,244.91,20.23,-347355524#0_0,0.00
30594,696.00,2,10218.64,16140.07,172.52,741.83,15.70,288088612#0_0,0.00
30595,696.00,20,10061.32,12037.62,248.34,103.97,21.97,-229938465#3_0,0.00
30596,696.00,21,12483.34,13074.46,65.63,2100.88,21.84,229938465#5_0,0.00
30597,696.00,22,6676.48,12974.94,238.37,722.46,21.62,-347355524#0_0,0.00
30598,696.00,23,19125.04,14616.85,111.38,2827.19,19.59,-347355525#0_0,0.00
30599,696.00,25,7917.29,13993.18,220.58,3797.55,18.59,-347355524#1_0,0.00
30600,696.00,26,5318.80,12298.22,64.00,5378.29,19.39,347355524#0_0,0.00
30601,696.00,28,8443.58,16949.68,235.41,444.14,23.95,-290273433#1_0,0.00
30602,696.00,29,9931.25,16970.82,310.14,143.36,14.61,-803874779#2_0,0.00
30603,696.00,3,16830.33,14476.68,90.61,142.34,14.27,958984632_0,0.00
30604,696.00,31,11987.44,4130.39,157.80,3523.15,18.97,288088612#6_0,0.00
30605,696.00,33,1440.47,10131.67,257.71,4418.44,25.42,-229938465#1_0,0.00
30606,696.00,34,13535.22,16113.98,111.63,1539.67,20.90,-347355525#5_0,0.00
30607,696.00,35,10658.62,8420.45,3.04,1084.22,13.65,-288088612#5_0,0.00
30608,696.00,37,12186.70,12940.10,65.63,1775.25,25.82,229938465#5_0,0.00
30609,696.00,39,4885.50,12097.13,65.01,4900.58,19.41,347355524#0_0,0.00
30610,696.00,4,3510.52,10580.30,258.08,2292.69,22.71,-229938465#1_0,0.00
30611,696.00,40,19093.10,14629.36,111.38,2792.88,21.40,-347355525#0_0,0.00
30612,696.00,42,637.72,10080.20,244.22,7420.41,23.63,-347355524#0_0,0.00
30613,696.00,43,17404.90,16287.48,46.01,1417.11,22.79,1002123620#6_0,0.00
30614,696.00,46,12631.41,14790.25,315.43,27.40,21.64,-803864268#0_0,0.00
30615,696.00,47,6712.52,12993.38,58.37,6936.46,18.86,347355524#0_0,0.00
30616,696.00,48,15716.12,14639.54,49.42,274.64,19.43,1002123620#2_0,0.00
30617,696.00,5,10659.85,8443.61,3.04,1107.41,13.24,-288088612#5_0,0.00
30618,696.00,6,8297.00,16791.82,218.87,661.40,23.13,-290273433#1_0,0.00
30619,696.00,7,5676.47,11053.68,259.32,75.42,16.46,-229938465#1_0,0.00
30620,696.00,8,12387.75,13031.16,65.63,1995.95,20.17,229938465#5_0,0.00
30621,697.00,0,1371.43,10116.63,257.71,4489.10,23.24,-229938465#1_0,0.00
30622,697.00,10,11531.88,12682.66,246.29,3662.55,23.45,-229938465#5_0,0.00
30623,697.00,11,5990.18,11108.92,259.59,2926.88,22.59,-229938465#2_1,0.00
30624,697.00,12,6805.86,10567.45,53.22,198.27,14.13,347364219#2_0,0.00
30625,697.00,13,16939.80,14475.52,90.61,251.81,15.24,958984632_0,0.00
30626,697.00,14,13977.70,13691.30,72.58,3719.49,21.10,229938465#5_0,0.00
30627,697.00,15,11985.15,16675.68,287.63,95.19,20.40,347355525#6_0,0.00
30628,697.00,16,12760.62,13200.02,65.71,2405.24,18.94,229938465#5_0,0.00
30629,697.00,17,7061.23,13221.97,232.86,264.91,19.99,-347355524#0_0,0.00
30630,697.00,2,10220.73,16124.14,172.52,757.90,16.07,288088612#0_0,0.00
30631,697.00,20,10040.72,12029.44,248.34,126.14,22.17,-229938465#3_0,0.00
30632,697.00,21,12502.61,13083.19,65.63,2122.03,21.15,229938465#5_0,0.00
30633,697.00,22,6658.15,12963.65,238.37,743.99,21.53,-347355524#0_0,0.00
30634,697.00,23,19142.28,14610.10,111.38,2845.71,18.51,-347355525#0_0,0.00
30635,697.00,25,7905.08,13978.93,220.58,3816.32,18.77,-347355524#1_0,0.00
30636,697.00,26,5337.08,12307.13,64.00,5398.63,20.34,347355524#0_0,0.00
30637,697.00,28,8423.42,16935.78,235.41,468.63,24.49,-290273433#1_0,0.00
30638,697.00,29,9920.30,16980.06,310.14,157.68,14.32,-803874779#2_0,0.00
30639,697.00,3,16845.13,14476.53,90.61,157.14,14.80,958984632_0,0.00
30640,697.00,31,11994.37,4113.40,157.80,3541.51,18.36,288088612#6_0,0.00
30641,697.00,33,1415.91,10126.32,257.71,4443.58,25.14,-229938465#1_0,0.00
30642,697.00,34,13555.22,16106.05,111.63,1561.19,21.52,-347355525#5_0,0.00
30643,697.00,35,10659.35,8434.04,3.04,1097.83,13.61,-288088612#5_0,0.00
30644,697.00,37,12210.53,12950.90,65.63,1801.41,26.16,229938465#5_0,0.00
30645,697.00,39,4902.70,12105.06,65.35,4919.52,18.94,347355524#0_0,0.00
30646,697.00,4,3488.48,10578.25,265.02,2314.84,22.15,-229938465#1_0,0.00
30647,697.00,40,19112.10,14621.92,111.38,2813.29,20.41,-347355525#0_0,0.00
30648,697.00,42,615.95,10069.68,244.22,7444.59,24.18,-347355524#0_0,0.00
30649,697.00,43,17421.16,16303.19,46.01,1439.72,22.61,1002123620#6_0,0.00
30650,697.00,46,12614.01,14800.59,283.98,48.09,20.68,-803864268#0_0,0.00
30651,697.00,47,6728.53,13003.24,58.37,6955.27,18.80,347355524#0_0,0.00
30652,697.00,48,15729.97,14651.40,49.42,292.88,18.24,1002123620#2_0,0.00
30653,697.00,5,10660.58,8457.18,3.04,1121.00,13.59,-288088612#5_0,0.00
30654,697.00,6,8281.47,16775.42,223.79,683.99,22.59,-290273433#1_0,0.00
30655,697.00,7,5658.78,11050.35,259.32,93.42,18.00,-229938465#1_0,0.00
30656,697.00,8,12405.89,13039.38,65.63,2015.86,19.92,229938465#5_0,0.00
30657,698.00,0,1349.66,10111.88,257.71,4511.38,22.28,-229938465#1_0,0.00
30658,698.00,10,11510.20,12673.14,246.29,3686.23,23.69,-229938465#5_0,0.00
30659,698.00,11,5968.78,11104.98,259.59,2948.63,21.76,-229938465#2_1,0.00
30660,698.00,12,6816.49,10575.74,52.04,211.75,13.48,347364219#2_0,0.00
30661,698.00,13,16954.76,14474.46,100.60,266.86,15.05,958984632_0,0.00
30662,698.00,14,13998.27,13697.75,72.58,3741.05,21.55,229938465#5_0,0.00
30663,698.00,15,11965.68,16681.87,287.63,115.62,20.43,347355525#6_0,0.00
30664,698.00,16,12778.30,13208.00,65.71,2424.63,19.39,229938465#5_0,0.00
30665,698.00,17,7045.44,13210.00,232.86,284.72,19.82,-347355524#0_0,0.00
30666,698.00,2,10222.86,16107.91,172.52,774.27,16.37,288088612#0_0,0.00
30667,698.00,20,10020.46,12021.40,248.34,147.95,21.81,-229938465#3_0,0.00
30668,698.00,21,12522.95,13092.40,65.63,2144.36,22.33,229938465#5_0,0.00
30669,698.00,22,6639.85,12952.38,238.37,765.49,21.50,-347355524#0_0,0.00
30670,698.00,23,19159.82,14603.30,111.19,2864.51,18.81,-347355525#0_0,0.00
30671,698.00,25,7893.16,13965.01,220.58,3834.65,18.33,-347355524#1_0,0.00
30672,698.00,26,5354.31,12315.54,64.00,5417.79,19.16,347355524#0_0,0.00
30673,698.00,28,8403.33,16921.93,235.41,493.03,24.39,-290273433#1_0,0.00
30674,698.00,29,9909.11,16989.49,310.14,172.32,14.64,-803874779#2_0,0.00
30675,698.00,3,16859.89,14476.37,90.61,171.90,14.76,958984632_0,0.00
30676,698.00,31,12001.25,4096.56,157.80,3559.70,18.19,288088612#6_0,0.00
30677,698.00,33,1391.78,10121.06,257.71,4468.27,24.70,-229938465#1_0,0.00
30678,698.00,34,13574.71,16098.32,111.63,1582.15,20.96,-347355525#5_0,0.00
30679,698.00,35,10660.08,8447.90,3.04,1111.70,13.87,-288088612#5_0,0.00
30680,698.00,37,12234.18,12961.61,65.63,1827.37,25.96,229938465#5_0,0.00
30681,698.00,39,4920.28,12113.13,65.35,4938.86,19.34,347355524#0_0,0.00
30682,698.00,4,3467.67,10584.05,294.46,2336.58,21.74,-229938465#1_0,0.00
30683,698.00,40,19129.85,14614.97,111.38,2832.36,19.06,-347355525#0_0,0.00
30684,698.00,42,594.73,10059.43,244.22,7468.16,23.57,-347355524#0_0,0.00
30685,698.00,43,17437.15,16318.62,46.01,1461.94,22.22,1002123620#6_0,0.00
30686,698.00,46,12598.94,14805.79,299.89,64.27,16.18,-803864268#0_0,0.00
30687,698.00,47,6744.77,13013.24,58.37,6974.34,19.07,347355524#0_0,0.00
30688,698.00,48,15744.03,14663.45,49.42,311.39,18.51,1002123620#2_0,0.00
30689,698.00,5,10661.25,8469.96,3.04,1133.79,12.79,-288088612#5_0,0.00
30690,698.00,6,8265.56,16758.82,223.79,706.99,22.99,-290273433#1_0,0.00
30691,698.00,7,5640.56,11046.77,257.76,112.00,18.57,-229938465#1_0,0.00
30692,698.00,8,12424.81,13047.95,65.63,2036.63,20.77,229938465#5_0,0.00
30693,699.00,0,1326.65,10107.71,261.95,4534.79,23.41,-229938465#1_0,0.00
30694,699.00,10,11489.07,12663.86,246.29,3709.31,23.07,-229938465#5_0,0.00
30695,699.00,11,5947.48,11101.07,259.59,2970.30,21.66,-229938465#2_1,0.00
30696,699.00,12,6827.43,10584.28,52.04,225.64,13.89,347364219#2_0,0.00
30697,699.00,13,16969.33,14471.73,100.60,281.68,14.82,958984632_0,0.00
30698,699.00,14,14019.01,13704.26,72.58,3762.79,21.74,229938465#5_0,0.00
30699,699.00,15,11946.10,16688.09,287.63,136.16,20.54,347355525#6_0,0.00
30700,699.00,16,12795.60,13215.81,65.71,2443.61,18.98,229938465#5_0,0.00
30701,699.00,17,7029.10,13197.63,232.86,305.22,20.50,-347355524#0_0,0.00
30702,699.00,2,10225.04,16091.38,172.52,790.94,16.67,288088612#0_0,0.00
30703,699.00,20,9999.46,12013.06,248.34,170.54,22.59,-229938465#3_0,0.00
30704,699.00,21,12542.77,13101.38,65.63,2166.12,21.76,229938465#5_0,0.00
30705,699.00,22,6622.23,12941.53,238.37,786.19,20.69,-347355524#0_0,0.00
30706,699.00,23,19178.16,14596.19,111.19,2884.19,19.67,-347355525#0_0,0.00
30707,699.00,25,7881.35,13951.21,220.58,3852.81,18.16,-347355524#1_0,0.00
30708,699.00,26,5371.49,12323.92,64.00,5436.91,19.12,347355524#0_0,0.00
30709,699.00,28,8386.90,16903.96,216.57,517.67,24.64,-290273433#1_0,0.00
30710,699.00,29,9897.88,16998.96,310.14,187.00,14.69,-803874779#2_0,0.00
30711,699.00,3,16874.31,14476.22,90.61,186.32,14.42,958984632_0,0.00
30712,699.00,31,12008.03,4079.94,157.80,3577.65,17.95,288088612#6_0,0.00
30713,699.00,33,1369.00,10116.10,257.71,4491.59,23.31,-229938465#1_0,0.00
30714,699.00,34,13594.75,16090.37,111.63,1603.70,21.56,-347355525#5_0,0.00
30715,699.00,35,10660.76,8460.72,3.04,1124.54,12.84,-288088612#5_0,0.00
30716,699.00,37,12257.48,12972.16,65.63,1852.95,25.58,229938465#5_0,0.00
30717,699.00,39,4937.88,12121.20,65.35,4958.23,19.37,347355524#0_0,0.00
30718,699.00,4,3447.11,10591.99,283.01,2358.71,22.14,-229938465#1_0,0.00
30719,699.00,40,19147.77,14607.97,111.19,2851.60,19.24,-347355525#0_0,0.00
30720,699.00,42,573.00,10048.93,244.22,7492.30,24.13,-347355524#0_0,0.00
30721,699.00,43,17453.14,16334.06,46.01,1484.16,22.23,1002123620#6_0,0.00
30722,699.00,46,12589.44,14812.34,296.55,4.28,11.68,:7519467444_4_0,0.00
30723,699.00,47,6761.58,13023.60,58.37,6994.08,19.75,347355524#0_0,0.00
30724,699.00,48,15758.44,14675.80,49.42,330.38,18.98,1002123620#2_0,0.00
30725,699.00,5,10661.99,8483.72,3.04,1147.57,13.78,-288088612#5_0,0.00
30726,699.00,6,8249.54,16742.10,223.79,730.14,23.15,-290273433#1_0,0.00
30727,699.00,7,5622.03,11042.53,257.12,131.01,19.01,-229938465#1_0,0.00
30728,699.00,8,12443.47,13056.40,65.63,2057.11,20.48,229938465#5_0,0.00
30729,700.00,0,1304.12,10104.52,261.95,4557.55,22.76,-229938465#1_0,0.00
30730,700.00,10,11467.21,12654.24,246.04,3733.19,23.88,-229938465#5_0,0.00
30731,700.00,11,5925.54,11097.04,259.59,2992.60,22.30,-229938465#2_1,0.00
30732,700.00,12,6837.27,10593.30,41.61,239.03,13.40,347364219#2_0,0.00
30733,700.00,13,16984.13,14468.96,100.60,296.74,15.06,958984632_0,0.00
30734,700.00,14,14039.38,13710.65,72.58,3784.14,21.35,229938465#5_0,0.00
30735,700.00,15,11927.33,16694.06,287.63,155.86,19.70,347355525#6_0,0.00
30736,700.00,16,12813.31,13223.80,65.71,2463.05,19.43,229938465#5_0,0.00
30737,700.00,17,7013.43,13185.76,232.86,324.88,19.65,-347355524#0_0,0.00
30738,700.00,2,10227.11,16075.56,172.52,806.90,15.95,288088612#0_0,0.00
30739,700.00,20,9978.48,12004.73,248.34,193.12,22.58,-229938465#3_0,0.00
30740,700.00,21,12562.30,13110.23,65.63,2187.56,21.44,229938465#5_0,0.00
30741,700.00,22,6603.69,12930.83,242.73,807.60,21.41,-347355524#0_0,0.00
30742,700.00,23,19196.43,14589.11,111.19,2903.78,19.59,-347355525#0_0,0.00
30743,700.00,25,7869.10,13936.92,220.58,3871.63,18.82,-347355524#1_0,0.00
30744,700.00,26,5389.03,12332.47,64.00,5456.43,19.52,347355524#0_0,0.00
30745,700.00,28,8371.57,16884.32,218.87,542.58,24.92,-290273433#1_0,0.00
30746,700.00,29,9886.81,17008.29,310.14,201.48,14.48,-803874779#2_0,0.00
30747,700.00,3,16888.27,14476.07,90.61,200.28,13.96,958984632_0,0.00
30748,700.00,31,12015.29,4062.15,157.80,3596.86,19.21,288088612#6_0,0.00
30749,700.00,33,1345.27,10110.93,257.71,4515.88,24.29,-229938465#1_0,0.00
30750,700.00,34,13614.76,16082.21,114.05,1625.32,21.61,-347355525#5_0,0.00
30751,700.00,35,10661.51,8474.71,3.04,1138.55,14.01,-288088612#5_0,0.00
30752,700.00,37,12280.33,12982.51,65.63,1878.03,25.08,229938465#5_0,0.00
30753,700.00,39,4955.69,12129.38,65.35,4977.82,19.59,347355524#0_0,0.00
30754,700.00,4,3426.06,10586.99,252.01,2380.76,22.05,-229938465#1_0,0.00
30755,700.00,40,19166.86,14600.57,111.19,2872.07,20.47,-347355525#0_0,0.00
30756,700.00,42,552.23,10038.90,244.22,7515.36,23.07,-347355524#0_0,0.00
30757,700.00,43,17469.69,16350.03,46.01,1507.17,23.00,1002123620#6_0,0.00
30758,700.00,46,12577.93,14811.56,261.44,3.91,11.63,-803873437#0_0,0.00
30759,700.00,47,6777.73,13033.54,58.37,7013.05,18.97,347355524#0_0,0.00
30760,700.00,48,15771.29,14686.80,49.42,347.29,16.92,1002123620#2_0,0.00
30761,700.00,5,10662.66,8496.30,3.04,1160.17,12.60,-288088612#5_0,0.00
30762,700.00,6,8234.30,16726.20,223.79,752.16,22.02,-290273433#1_0,0.00
30763,700.00,7,5602.94,11038.17,257.12,150.59,19.58,-229938465#1_0,0.00
30764,700.00,8,12462.18,13064.88,65.63,2077.65,20.54,229938465#5_0,0.00
30765,701.00,0,1281.84,10101.37,261.95,4580.04,22.49,-229938465#1_0,0.00
30766,701.00,10,11445.90,12644.75,246.00,3756.53,23.34,-229938465#5_0,0.00
30767,701.00,11,5903.55,11093.00,259.59,3014.96,22.36,-229938465#2_1,0.00
30768,701.00,12,6846.11,10603.25,41.61,252.35,13.31,347364219#2_0,0.00
30769,701.00,13,16998.96,14466.19,100.60,311.83,15.09,958984632_0,0.00
30770,701.00,14,14059.18,13716.86,72.58,3804.88,20.74,229938465#5_0,0.00
30771,701.00,15,11908.17,16700.14,287.63,175.96,20.09,347355525#6_0,0.00
30772,701.00,16,12830.76,13231.68,65.71,2482.19,19.14,229938465#5_0,0.00
30773,701.00,17,6997.28,13173.53,232.86,345.13,20.25,-347355524#0_0,0.00
30774,701.00,2,10229.16,16059.99,172.52,822.60,15.70,288088612#0_0,0.00
30775,701.00,20,9957.46,11996.38,248.34,215.74,22.62,-229938465#3_0,0.00
30776,701.00,21,12581.97,13119.14,65.63,2209.15,21.59,229938465#5_0,0.00
30777,701.00,22,6584.85,12921.12,242.73,828.80,21.20,-347355524#0_0,0.00
30778,701.00,23,19213.75,14582.39,111.19,2922.36,18.58,-347355525#0_0,0.00
30779,701.00,25,7856.59,13922.30,220.58,3890.87,19.24,-347355524#1_0,0.00
30780,701.00,26,5407.19,12341.33,64.00,5476.63,20.20,347355524#0_0,0.00
30781,701.00,28,8355.81,16864.77,218.87,567.69,25.11,-290273433#1_0,0.00
30782,701.00,29,9875.50,17017.83,310.14,216.29,14.80,-803874779#2_0,0.00
30783,701.00,3,16903.17,14475.91,90.61,215.18,14.91,958984632_0,0.00
30784,701.00,31,12022.08,4045.52,157.80,3614.83,17.97,288088612#6_0,0.00
