,Car1,Car2,Car3,Car4,Car5,Car6,Car7,Car8,Car9
2919,76.0,54.0,48.0,42.0,34.0,39.0,32.0,28.0,21.0
2920,75.0,54.0,48.0,41.0,35.0,35.0,33.0,28.0,21.0
2921,75.0,54.0,49.0,44.0,38.0,26.0,33.0,27.0,22.0
2922,75.0,54.0,48.0,41.0,38.0,31.0,37.0,28.0,22.0
2923,75.0,55.0,45.0,41.0,35.0,32.0,33.0,27.0,22.0
2924,75.0,54.0,49.0,42.0,39.0,33.0,32.0,28.0,22.0
2925,74.0,54.0,49.0,44.0,38.0,34.0,33.0,29.0,23.0
2926,75.0,54.0,48.0,44.0,37.0,37.0,33.0,29.0,23.0
2927,74.0,53.0,45.0,42.0,35.0,35.0,33.0,29.0,21.0
2928,75.0,55.0,48.0,41.0,35.0,35.0,34.0,29.0,22.0
2929,75.0,54.0,48.0,41.0,34.0,34.0,33.0,31.0,21.0
2930,75.0,54.0,49.0,42.0,36.0,43.0,33.0,29.0,22.0
2931,75.0,54.0,48.0,42.0,39.0,32.0,34.0,28.0,22.0
2932,75.0,54.0,47.0,42.0,36.0,32.0,34.0,27.0,22.0
2933,75.0,54.0,48.0,41.0,37.0,25.0,36.0,27.0,23.0
2934,74.0,54.0,48.0,41.0,37.0,33.0,32.0,27.0,21.0
2935,75.0,54.0,49.0,42.0,37.0,29.0,32.0,28.0,22.0
2936,75.0,54.0,49.0,44.0,38.0,33.0,32.0,28.0,21.0
2937,75.0,54.0,48.0,44.0,36.0,31.0,32.0,28.0,22.0
2938,74.0,54.0,48.0,42.0,37.0,35.0,36.0,28.0,22.0
2939,74.0,54.0,48.0,41.0,40.0,26.0,34.0,28.0,22.0
2940,75.0,54.0,48.0,40.0,38.0,35.0,37.0,26.0,22.0
2941,75.0,54.0,48.0,41.0,37.0,29.0,32.0,27.0,23.0
2942,75.0,53.0,48.0,41.0,36.0,33.0,33.0,26.0,23.0
2943,75.0,54.0,46.0,41.0,36.0,33.0,33.0,28.0,22.0
2944,75.0,55.0,48.0,42.0,37.0,32.0,34.0,28.0,24.0
2945,75.0,54.0,49.0,42.0,37.0,32.0,33.0,28.0,23.0
2946,75.0,54.0,48.0,42.0,37.0,32.0,33.0,28.0,22.0
2947,74.0,55.0,49.0,45.0,37.0,34.0,33.0,29.0,22.0
2948,75.0,54.0,48.0,41.0,37.0,35.0,34.0,28.0,22.0
2949,75.0,55.0,46.0,45.0,34.0,32.0,32.0,28.0,22.0
2950,75.0,53.0,49.0,45.0,39.0,34.0,35.0,27.0,22.0
2951,74.0,55.0,49.0,44.0,39.0,34.0,32.0,26.0,23.0
2952,75.0,53.0,47.0,41.0,35.0,38.0,33.0,28.0,22.0
2953,75.0,54.0,48.0,42.0,36.0,37.0,32.0,28.0,22.0
2954,75.0,54.0,48.0,41.0,36.0,40.0,36.0,28.0,22.0
2955,75.0,53.0,48.0,41.0,36.0,33.0,32.0,28.0,21.0
2956,75.0,54.0,48.0,44.0,38.0,33.0,34.0,28.0,22.0
2957,75.0,54.0,45.0,44.0,33.0,33.0,32.0,27.0,23.0
2958,76.0,55.0,48.0,42.0,33.0,37.0,34.0,27.0,23.0
2959,76.0,54.0,49.0,41.0,37.0,34.0,34.0,27.0,22.0
2960,76.0,54.0,45.0,41.0,35.0,34.0,33.0,26.0,22.0
2961,76.0,53.0,48.0,42.0,35.0,35.0,34.0,27.0,21.0
2962,76.0,54.0,48.0,42.0,33.0,33.0,37.0,27.0,22.0
2963,76.0,54.0,49.0,42.0,33.0,35.0,32.0,28.0,22.0
2964,76.0,54.0,48.0,42.0,33.0,34.0,31.0,29.0,22.0
2965,75.0,54.0,48.0,41.0,33.0,38.0,33.0,28.0,23.0
2966,76.0,55.0,47.0,41.0,33.0,34.0,33.0,28.0,22.0
2967,76.0,54.0,48.0,41.0,36.0,34.0,31.0,27.0,23.0
2968,76.0,54.0,48.0,45.0,34.0,36.0,31.0,27.0,22.0
2969,77.0,54.0,49.0,45.0,34.0,40.0,30.0,30.0,22.0
2970,77.0,54.0,48.0,42.0,36.0,37.0,31.0,27.0,21.0
2971,76.0,54.0,48.0,41.0,34.0,36.0,33.0,28.0,23.0
2972,76.0,53.0,49.0,44.0,32.0,34.0,34.0,28.0,23.0
2973,74.0,54.0,48.0,45.0,32.0,36.0,31.0,28.0,23.0
2974,76.0,54.0,48.0,44.0,32.0,35.0,33.0,28.0,22.0
2975,76.0,54.0,49.0,41.0,33.0,37.0,30.0,27.0,22.0
2976,76.0,54.0,45.0,41.0,35.0,35.0,31.0,27.0,22.0
2977,77.0,54.0,48.0,41.0,31.0,35.0,32.0,27.0,23.0
2978,77.0,54.0,48.0,41.0,31.0,36.0,33.0,28.0,22.0
2979,78.0,54.0,47.0,41.0,33.0,35.0,32.0,27.0,22.0
2980,77.0,53.0,49.0,45.0,32.0,35.0,35.0,29.0,22.0
2981,77.0,54.0,47.0,41.0,34.0,36.0,32.0,29.0,21.0
2982,76.0,54.0,48.0,41.0,34.0,36.0,33.0,28.0,23.0
2983,77.0,55.0,49.0,44.0,32.0,35.0,34.0,28.0,23.0
2984,77.0,53.0,48.0,41.0,33.0,35.0,33.0,32.0,22.0
2985,76.0,54.0,48.0,44.0,34.0,40.0,36.0,28.0,22.0
2986,77.0,53.0,48.0,41.0,33.0,37.0,32.0,27.0,22.0
2987,77.0,54.0,49.0,41.0,34.0,38.0,33.0,27.0,23.0
2988,77.0,53.0,48.0,40.0,32.0,34.0,32.0,27.0,23.0
2989,77.0,53.0,45.0,41.0,32.0,40.0,30.0,29.0,23.0
2990,77.0,54.0,45.0,41.0,31.0,36.0,29.0,29.0,22.0
2991,76.0,53.0,49.0,40.0,31.0,31.0,30.0,28.0,23.0
2992,76.0,54.0,48.0,44.0,32.0,28.0,29.0,28.0,22.0
2993,76.0,53.0,48.0,43.0,34.0,29.0,31.0,28.0,22.0
2994,77.0,53.0,47.0,40.0,32.0,32.0,31.0,28.0,22.0
2995,76.0,54.0,48.0,44.0,34.0,34.0,26.0,28.0,22.0
2996,76.0,54.0,48.0,41.0,33.0,33.0,25.0,27.0,22.0
2997,77.0,53.0,45.0,42.0,33.0,31.0,28.0,27.0,23.0
2998,76.0,54.0,49.0,42.0,34.0,32.0,31.0,28.0,23.0
2999,76.0,54.0,46.0,42.0,35.0,33.0,38.0,28.0,22.0
3000,76.0,54.0,48.0,42.0,35.0,33.0,35.0,29.0,23.0
3001,76.0,54.0,48.0,42.0,38.0,34.0,34.0,28.0,23.0
3002,76.0,54.0,46.0,42.0,39.0,23.0,37.0,28.0,22.0
3003,76.0,55.0,45.0,42.0,37.0,31.0,34.0,28.0,22.0
3004,76.0,53.0,48.0,42.0,37.0,31.0,38.0,27.0,22.0
3005,76.0,54.0,49.0,42.0,37.0,33.0,34.0,27.0,21.0
3006,76.0,54.0,49.0,41.0,36.0,29.0,34.0,26.0,22.0
3007,76.0,55.0,48.0,41.0,36.0,33.0,33.0,25.0,22.0
3008,76.0,54.0,48.0,42.0,37.0,36.0,34.0,26.0,22.0
3009,76.0,54.0,48.0,41.0,39.0,32.0,33.0,28.0,22.0
3010,76.0,55.0,45.0,42.0,36.0,29.0,31.0,27.0,22.0
3011,76.0,54.0,47.0,45.0,39.0,33.0,31.0,27.0,23.0
3012,76.0,55.0,48.0,42.0,36.0,31.0,32.0,25.0,23.0
3013,76.0,54.0,49.0,41.0,38.0,27.0,32.0,25.0,24.0
3014,76.0,53.0,48.0,45.0,38.0,26.0,32.0,24.0,23.0
3015,76.0,50.0,48.0,42.0,38.0,27.0,33.0,23.0,22.0
3016,76.0,53.0,46.0,42.0,38.0,32.0,32.0,23.0,22.0
3017,76.0,53.0,45.0,41.0,40.0,35.0,31.0,26.0,24.0
3018,76.0,54.0,49.0,42.0,40.0,36.0,30.0,27.0,23.0
3019,76.0,51.0,48.0,42.0,36.0,36.0,31.0,27.0,23.0
3020,76.0,51.0,49.0,45.0,36.0,37.0,31.0,28.0,22.0
3021,76.0,51.0,45.0,42.0,39.0,38.0,31.0,29.0,22.0
3022,76.0,51.0,49.0,41.0,36.0,36.0,32.0,28.0,22.0
3023,75.0,52.0,48.0,42.0,34.0,34.0,31.0,28.0,22.0
3024,76.0,51.0,48.0,45.0,35.0,30.0,33.0,28.0,21.0
3025,77.0,51.0,48.0,42.0,37.0,30.0,29.0,29.0,22.0
3026,75.0,51.0,44.0,42.0,35.0,33.0,27.0,28.0,22.0
3027,75.0,51.0,49.0,45.0,34.0,32.0,27.0,27.0,22.0
3028,76.0,51.0,48.0,42.0,35.0,31.0,26.0,24.0,22.0
3029,75.0,51.0,49.0,46.0,38.0,32.0,28.0,27.0,21.0
3030,75.0,51.0,48.0,42.0,34.0,31.0,29.0,29.0,22.0
3031,75.0,51.0,48.0,45.0,36.0,30.0,27.0,25.0,22.0
3032,75.0,50.0,48.0,42.0,34.0,31.0,29.0,25.0,22.0
3033,75.0,51.0,48.0,46.0,33.0,33.0,32.0,26.0,22.0
3034,75.0,51.0,46.0,45.0,32.0,34.0,32.0,26.0,21.0
3035,75.0,50.0,49.0,42.0,34.0,30.0,32.0,27.0,21.0
3036,75.0,51.0,48.0,45.0,36.0,33.0,33.0,27.0,22.0
3037,75.0,50.0,48.0,42.0,36.0,37.0,31.0,27.0,22.0
3038,74.0,50.0,48.0,42.0,32.0,33.0,32.0,27.0,22.0
3039,75.0,50.0,47.0,43.0,32.0,27.0,36.0,29.0,22.0
3040,74.0,50.0,49.0,45.0,32.0,30.0,32.0,28.0,21.0
3041,75.0,51.0,48.0,42.0,33.0,32.0,32.0,29.0,21.0
3042,76.0,52.0,48.0,45.0,33.0,32.0,32.0,28.0,22.0
3043,76.0,52.0,48.0,43.0,35.0,31.0,30.0,29.0,21.0
3044,77.0,52.0,45.0,40.0,33.0,33.0,32.0,28.0,22.0
3045,76.0,52.0,48.0,41.0,34.0,31.0,33.0,27.0,22.0
3046,74.0,52.0,49.0,40.0,38.0,31.0,33.0,28.0,23.0
3047,77.0,52.0,49.0,41.0,33.0,30.0,32.0,28.0,22.0
3048,77.0,51.0,49.0,39.0,33.0,30.0,33.0,29.0,21.0
3049,77.0,52.0,48.0,42.0,33.0,27.0,32.0,30.0,21.0
3050,77.0,51.0,49.0,43.0,34.0,27.0,35.0,28.0,22.0
3051,77.0,51.0,48.0,40.0,33.0,26.0,31.0,29.0,22.0
3052,77.0,51.0,49.0,40.0,33.0,27.0,32.0,29.0,22.0
3053,77.0,52.0,46.0,41.0,36.0,30.0,31.0,29.0,21.0
3054,79.0,51.0,49.0,43.0,33.0,27.0,31.0,29.0,21.0
3055,78.0,52.0,48.0,40.0,33.0,29.0,32.0,28.0,21.0
3056,78.0,50.0,49.0,41.0,33.0,32.0,32.0,28.0,21.0
3057,79.0,50.0,48.0,44.0,36.0,32.0,32.0,27.0,22.0
3058,78.0,51.0,49.0,40.0,34.0,28.0,33.0,28.0,22.0
3059,79.0,53.0,48.0,44.0,34.0,22.0,36.0,29.0,20.0
3060,78.0,50.0,49.0,41.0,33.0,25.0,33.0,29.0,22.0
3061,78.0,51.0,49.0,41.0,33.0,27.0,31.0,30.0,23.0
3062,78.0,51.0,46.0,40.0,32.0,26.0,31.0,30.0,21.0
3063,77.0,52.0,48.0,43.0,36.0,25.0,35.0,29.0,22.0
3064,79.0,49.0,49.0,41.0,31.0,25.0,32.0,28.0,21.0
3065,77.0,50.0,44.0,44.0,32.0,26.0,33.0,29.0,21.0
3066,78.0,52.0,48.0,42.0,32.0,24.0,33.0,28.0,22.0
3067,78.0,51.0,49.0,41.0,36.0,22.0,33.0,30.0,22.0
3068,77.0,50.0,48.0,42.0,34.0,23.0,34.0,30.0,21.0
3069,79.0,51.0,47.0,41.0,33.0,25.0,33.0,31.0,21.0
3070,78.0,52.0,48.0,41.0,34.0,28.0,33.0,30.0,23.0
3071,77.0,52.0,49.0,41.0,35.0,27.0,32.0,30.0,21.0
3072,78.0,51.0,48.0,41.0,34.0,26.0,33.0,30.0,22.0
3073,77.0,52.0,48.0,42.0,32.0,25.0,31.0,30.0,21.0
3074,78.0,52.0,48.0,41.0,31.0,27.0,32.0,30.0,22.0
3075,78.0,50.0,49.0,41.0,31.0,28.0,34.0,33.0,21.0
3076,78.0,52.0,47.0,44.0,28.0,27.0,33.0,30.0,23.0
3077,78.0,52.0,49.0,45.0,28.0,25.0,33.0,29.0,22.0
3078,78.0,50.0,47.0,44.0,30.0,27.0,32.0,30.0,22.0
3079,78.0,51.0,45.0,44.0,32.0,27.0,32.0,30.0,23.0
3080,78.0,51.0,49.0,41.0,29.0,29.0,31.0,29.0,23.0
3081,78.0,51.0,48.0,41.0,30.0,29.0,32.0,29.0,22.0
3082,78.0,52.0,47.0,42.0,28.0,31.0,32.0,29.0,22.0
3083,78.0,52.0,48.0,41.0,25.0,28.0,33.0,29.0,22.0
3084,78.0,52.0,45.0,41.0,29.0,30.0,33.0,28.0,22.0
3085,78.0,51.0,45.0,41.0,34.0,31.0,33.0,28.0,22.0
3086,77.0,50.0,48.0,40.0,37.0,31.0,34.0,28.0,22.0
3087,77.0,51.0,48.0,40.0,33.0,30.0,33.0,28.0,22.0
3088,77.0,51.0,49.0,41.0,33.0,29.0,37.0,28.0,22.0
3089,78.0,50.0,49.0,41.0,31.0,30.0,31.0,28.0,22.0
3090,78.0,52.0,49.0,40.0,28.0,34.0,31.0,28.0,22.0
3091,77.0,52.0,48.0,41.0,31.0,34.0,35.0,27.0,22.0
3092,77.0,50.0,48.0,43.0,31.0,39.0,34.0,28.0,21.0
3093,78.0,50.0,49.0,43.0,31.0,35.0,32.0,27.0,23.0
3094,77.0,52.0,48.0,41.0,31.0,36.0,36.0,29.0,22.0
3095,78.0,50.0,48.0,40.0,31.0,35.0,34.0,28.0,22.0
3096,77.0,52.0,49.0,41.0,37.0,34.0,32.0,28.0,21.0
3097,78.0,51.0,44.0,40.0,29.0,36.0,33.0,28.0,22.0
3098,77.0,51.0,48.0,40.0,35.0,36.0,32.0,29.0,23.0
3099,78.0,50.0,50.0,41.0,32.0,34.0,32.0,29.0,22.0
3100,77.0,51.0,45.0,40.0,36.0,33.0,36.0,29.0,22.0
3101,77.0,51.0,48.0,39.0,34.0,34.0,37.0,28.0,21.0
3102,77.0,51.0,49.0,40.0,35.0,32.0,33.0,29.0,20.0
3103,76.0,51.0,48.0,39.0,32.0,33.0,31.0,28.0,21.0
3104,77.0,52.0,49.0,40.0,40.0,31.0,31.0,28.0,22.0
3105,77.0,53.0,48.0,43.0,34.0,32.0,32.0,29.0,22.0
3106,77.0,52.0,48.0,40.0,31.0,35.0,32.0,28.0,21.0
3107,78.0,50.0,48.0,40.0,31.0,32.0,30.0,28.0,21.0
3108,77.0,52.0,49.0,41.0,32.0,34.0,30.0,28.0,22.0
3109,78.0,51.0,48.0,41.0,30.0,34.0,30.0,29.0,22.0
3110,77.0,50.0,49.0,40.0,33.0,33.0,29.0,29.0,23.0
3111,77.0,52.0,49.0,39.0,36.0,33.0,30.0,28.0,22.0
3112,76.0,51.0,46.0,40.0,37.0,32.0,31.0,28.0,21.0
3113,75.0,51.0,47.0,43.0,32.0,32.0,32.0,27.0,22.0
3114,76.0,51.0,45.0,40.0,32.0,32.0,32.0,27.0,21.0
3115,75.0,51.0,48.0,40.0,29.0,31.0,32.0,28.0,22.0
3116,75.0,52.0,48.0,40.0,30.0,34.0,32.0,28.0,21.0
3117,76.0,51.0,49.0,40.0,31.0,33.0,32.0,29.0,20.0
3118,76.0,52.0,48.0,40.0,29.0,34.0,33.0,28.0,21.0
3119,76.0,51.0,47.0,40.0,36.0,34.0,34.0,29.0,21.0
3120,76.0,50.0,49.0,40.0,29.0,38.0,33.0,28.0,22.0
3121,76.0,51.0,46.0,40.0,33.0,34.0,34.0,27.0,21.0
3122,76.0,51.0,49.0,41.0,31.0,34.0,37.0,28.0,21.0
3123,76.0,52.0,46.0,41.0,31.0,33.0,34.0,28.0,21.0
3124,77.0,52.0,48.0,41.0,33.0,34.0,38.0,26.0,21.0
3125,76.0,51.0,44.0,41.0,29.0,34.0,34.0,27.0,21.0
3126,76.0,50.0,49.0,44.0,32.0,34.0,34.0,27.0,21.0
3127,76.0,51.0,47.0,41.0,26.0,34.0,34.0,27.0,21.0
3128,77.0,50.0,47.0,41.0,29.0,34.0,33.0,27.0,20.0
3129,77.0,51.0,49.0,41.0,33.0,35.0,34.0,27.0,20.0
3130,77.0,50.0,41.0,41.0,32.0,34.0,34.0,29.0,22.0
3131,76.0,50.0,47.0,41.0,31.0,36.0,34.0,32.0,20.0
3132,77.0,50.0,45.0,40.0,31.0,33.0,34.0,29.0,20.0
3133,77.0,51.0,48.0,41.0,34.0,34.0,34.0,29.0,21.0
3134,75.0,51.0,48.0,41.0,33.0,29.0,36.0,32.0,21.0
3135,74.0,50.0,48.0,40.0,30.0,24.0,34.0,27.0,22.0
3136,75.0,51.0,46.0,41.0,33.0,25.0,35.0,27.0,22.0
3137,75.0,51.0,47.0,44.0,31.0,32.0,34.0,28.0,21.0
3138,75.0,51.0,50.0,43.0,33.0,24.0,34.0,27.0,21.0
3139,76.0,50.0,48.0,43.0,29.0,30.0,37.0,26.0,21.0
3140,75.0,51.0,48.0,43.0,33.0,29.0,32.0,27.0,21.0
3141,75.0,50.0,48.0,43.0,30.0,26.0,33.0,28.0,21.0
3142,75.0,50.0,52.0,41.0,34.0,27.0,34.0,28.0,22.0
3143,75.0,50.0,51.0,40.0,32.0,26.0,34.0,28.0,21.0
3144,75.0,50.0,42.0,41.0,32.0,26.0,34.0,28.0,21.0
3145,75.0,51.0,48.0,41.0,32.0,16.0,35.0,27.0,21.0
3146,76.0,51.0,50.0,43.0,33.0,27.0,34.0,26.0,21.0
3147,76.0,51.0,50.0,41.0,35.0,31.0,33.0,27.0,22.0
3148,75.0,51.0,52.0,45.0,29.0,29.0,37.0,26.0,21.0
3149,75.0,50.0,50.0,41.0,30.0,27.0,33.0,26.0,22.0
3150,74.0,51.0,50.0,44.0,30.0,33.0,35.0,26.0,21.0
3151,74.0,51.0,49.0,41.0,29.0,32.0,34.0,27.0,21.0
3152,75.0,51.0,49.0,41.0,36.0,32.0,35.0,28.0,22.0
3153,74.0,50.0,49.0,41.0,33.0,35.0,35.0,28.0,21.0
3154,75.0,50.0,49.0,44.0,31.0,37.0,34.0,27.0,21.0
3155,75.0,50.0,49.0,45.0,37.0,34.0,35.0,29.0,21.0
3156,75.0,50.0,45.0,41.0,28.0,37.0,35.0,29.0,21.0
3157,76.0,50.0,47.0,44.0,34.0,36.0,38.0,29.0,21.0
3158,75.0,50.0,47.0,42.0,34.0,31.0,35.0,29.0,21.0
3159,75.0,51.0,48.0,40.0,30.0,33.0,34.0,28.0,21.0
3160,75.0,51.0,50.0,41.0,36.0,28.0,34.0,28.0,21.0
3161,76.0,51.0,50.0,41.0,32.0,27.0,34.0,29.0,21.0
3162,76.0,51.0,47.0,41.0,33.0,25.0,34.0,30.0,22.0
3163,77.0,51.0,42.0,41.0,30.0,36.0,35.0,29.0,22.0
3164,77.0,51.0,48.0,41.0,32.0,31.0,35.0,28.0,21.0
3165,77.0,52.0,44.0,41.0,35.0,30.0,34.0,27.0,21.0
3166,76.0,52.0,50.0,41.0,34.0,33.0,34.0,27.0,21.0
3167,76.0,51.0,49.0,41.0,29.0,32.0,34.0,28.0,22.0
3168,76.0,51.0,50.0,41.0,28.0,32.0,34.0,28.0,21.0
3169,76.0,52.0,46.0,43.0,25.0,30.0,34.0,27.0,21.0
3170,77.0,51.0,47.0,40.0,30.0,28.0,35.0,27.0,21.0
3171,76.0,51.0,42.0,44.0,30.0,27.0,39.0,27.0,22.0
3172,76.0,51.0,49.0,44.0,31.0,30.0,35.0,28.0,21.0
3173,76.0,51.0,48.0,41.0,37.0,30.0,34.0,27.0,22.0
3174,76.0,52.0,49.0,41.0,32.0,33.0,35.0,28.0,21.0
3175,76.0,52.0,47.0,41.0,33.0,34.0,34.0,27.0,20.0
3176,76.0,51.0,49.0,41.0,33.0,32.0,35.0,27.0,21.0
3177,77.0,50.0,49.0,41.0,36.0,31.0,35.0,27.0,22.0
3178,76.0,50.0,46.0,44.0,35.0,35.0,35.0,26.0,20.0
3179,76.0,51.0,45.0,41.0,28.0,35.0,35.0,27.0,21.0
3180,76.0,50.0,49.0,40.0,32.0,35.0,35.0,27.0,22.0
3181,76.0,52.0,49.0,41.0,30.0,34.0,34.0,28.0,20.0
3182,77.0,51.0,51.0,41.0,39.0,34.0,35.0,28.0,21.0
3183,76.0,51.0,50.0,41.0,30.0,32.0,33.0,28.0,21.0
3184,76.0,51.0,49.0,40.0,27.0,29.0,35.0,27.0,21.0
3185,76.0,52.0,49.0,40.0,28.0,30.0,35.0,29.0,21.0
3186,76.0,51.0,49.0,40.0,28.0,29.0,35.0,28.0,21.0
3187,76.0,52.0,49.0,40.0,27.0,28.0,34.0,28.0,21.0
3188,76.0,51.0,49.0,43.0,32.0,27.0,35.0,28.0,20.0
3189,77.0,50.0,49.0,44.0,31.0,29.0,34.0,29.0,21.0
3190,76.0,50.0,50.0,41.0,30.0,28.0,34.0,29.0,20.0
3191,76.0,51.0,48.0,43.0,26.0,29.0,35.0,28.0,20.0
3192,75.0,52.0,47.0,40.0,30.0,25.0,35.0,28.0,21.0
3193,75.0,52.0,49.0,40.0,29.0,26.0,35.0,28.0,20.0
3194,75.0,52.0,49.0,40.0,32.0,23.0,35.0,29.0,21.0
3195,75.0,52.0,46.0,40.0,31.0,22.0,34.0,31.0,21.0
3196,74.0,51.0,50.0,40.0,35.0,25.0,38.0,29.0,21.0
3197,74.0,52.0,45.0,44.0,36.0,24.0,35.0,29.0,21.0
3198,75.0,50.0,50.0,40.0,37.0,25.0,35.0,29.0,22.0
3199,75.0,51.0,49.0,40.0,35.0,23.0,35.0,30.0,21.0
3200,74.0,51.0,48.0,43.0,37.0,28.0,34.0,28.0,21.0
3201,75.0,52.0,49.0,40.0,27.0,29.0,35.0,28.0,21.0
3202,74.0,52.0,46.0,40.0,33.0,29.0,34.0,28.0,21.0
3203,75.0,51.0,50.0,43.0,30.0,30.0,34.0,29.0,21.0
3204,75.0,51.0,46.0,40.0,38.0,29.0,35.0,29.0,22.0
3205,75.0,50.0,49.0,39.0,38.0,25.0,36.0,28.0,21.0
3206,74.0,50.0,48.0,44.0,39.0,27.0,38.0,28.0,21.0
3207,74.0,51.0,48.0,41.0,38.0,28.0,34.0,28.0,22.0
3208,74.0,51.0,46.0,43.0,31.0,26.0,35.0,28.0,22.0
3209,74.0,51.0,45.0,40.0,32.0,28.0,35.0,29.0,22.0
3210,75.0,52.0,50.0,40.0,34.0,28.0,35.0,27.0,22.0
3211,74.0,52.0,48.0,41.0,33.0,32.0,34.0,26.0,21.0
3212,74.0,52.0,49.0,40.0,35.0,32.0,34.0,25.0,20.0
3213,74.0,51.0,50.0,40.0,33.0,32.0,35.0,25.0,21.0
3214,74.0,52.0,49.0,40.0,30.0,32.0,35.0,26.0,22.0
3215,74.0,51.0,50.0,39.0,31.0,34.0,37.0,26.0,21.0
3216,74.0,51.0,45.0,40.0,29.0,34.0,35.0,26.0,22.0
3217,74.0,51.0,48.0,43.0,32.0,35.0,34.0,24.0,20.0
3218,74.0,51.0,48.0,40.0,36.0,35.0,34.0,25.0,21.0
3219,74.0,51.0,45.0,40.0,31.0,37.0,37.0,25.0,21.0
3220,74.0,51.0,47.0,39.0,38.0,37.0,35.0,26.0,21.0
3221,74.0,51.0,47.0,43.0,29.0,35.0,38.0,24.0,21.0
3222,74.0,51.0,47.0,40.0,31.0,34.0,34.0,23.0,21.0
3223,74.0,51.0,47.0,40.0,31.0,34.0,37.0,24.0,20.0
3224,74.0,52.0,46.0,39.0,36.0,32.0,35.0,24.0,21.0
3225,74.0,52.0,45.0,40.0,37.0,32.0,34.0,24.0,21.0
3226,74.0,52.0,48.0,40.0,34.0,26.0,34.0,24.0,21.0
3227,75.0,51.0,48.0,42.0,35.0,23.0,38.0,22.0,21.0
3228,74.0,51.0,46.0,39.0,31.0,27.0,34.0,23.0,21.0
3229,74.0,51.0,49.0,40.0,41.0,22.0,35.0,24.0,21.0
3230,74.0,52.0,49.0,43.0,40.0,29.0,35.0,23.0,20.0
3231,74.0,52.0,49.0,43.0,36.0,28.0,35.0,23.0,21.0
3232,74.0,51.0,49.0,43.0,34.0,26.0,34.0,20.0,20.0
3233,74.0,51.0,49.0,43.0,39.0,31.0,36.0,24.0,20.0
3234,74.0,52.0,49.0,40.0,38.0,33.0,35.0,24.0,21.0
3235,74.0,51.0,49.0,40.0,38.0,29.0,35.0,23.0,20.0
3236,74.0,51.0,50.0,40.0,37.0,34.0,34.0,23.0,22.0
3237,74.0,51.0,50.0,40.0,35.0,36.0,35.0,22.0,21.0
3238,75.0,52.0,50.0,40.0,33.0,35.0,34.0,23.0,22.0
3239,74.0,51.0,51.0,41.0,30.0,35.0,34.0,24.0,21.0
3240,74.0,51.0,50.0,40.0,35.0,34.0,34.0,23.0,21.0
3241,74.0,51.0,49.0,40.0,38.0,34.0,34.0,23.0,21.0
3242,74.0,51.0,49.0,44.0,37.0,29.0,37.0,22.0,21.0
3243,74.0,50.0,50.0,40.0,33.0,29.0,36.0,23.0,22.0
3244,75.0,52.0,49.0,40.0,33.0,30.0,34.0,23.0,21.0
3245,75.0,51.0,50.0,40.0,33.0,37.0,34.0,23.0,21.0
3246,75.0,51.0,48.0,40.0,39.0,34.0,35.0,23.0,21.0
3247,75.0,51.0,44.0,40.0,37.0,29.0,35.0,22.0,21.0
3248,75.0,52.0,44.0,40.0,38.0,25.0,35.0,23.0,21.0
3249,75.0,50.0,44.0,40.0,35.0,33.0,33.0,23.0,21.0
3250,74.0,51.0,45.0,40.0,35.0,33.0,37.0,23.0,21.0
3251,74.0,51.0,49.0,40.0,33.0,28.0,35.0,23.0,21.0
3252,75.0,51.0,50.0,40.0,27.0,29.0,34.0,23.0,22.0
3253,75.0,51.0,50.0,39.0,35.0,28.0,34.0,23.0,22.0
3254,75.0,51.0,51.0,40.0,37.0,34.0,34.0,23.0,21.0
3255,74.0,51.0,49.0,43.0,38.0,31.0,35.0,23.0,21.0
3256,75.0,52.0,49.0,40.0,41.0,32.0,34.0,24.0,21.0
3257,74.0,50.0,48.0,44.0,35.0,35.0,35.0,25.0,22.0
3258,74.0,51.0,48.0,44.0,31.0,33.0,36.0,25.0,21.0
3259,75.0,52.0,45.0,40.0,30.0,33.0,34.0,26.0,22.0
3260,75.0,51.0,49.0,41.0,31.0,30.0,38.0,26.0,21.0
3261,75.0,52.0,48.0,43.0,33.0,31.0,35.0,25.0,22.0
3262,75.0,51.0,49.0,41.0,34.0,33.0,35.0,25.0,22.0
3263,75.0,51.0,48.0,41.0,34.0,29.0,35.0,25.0,21.0
3264,75.0,51.0,49.0,40.0,36.0,33.0,35.0,26.0,22.0
3265,75.0,52.0,48.0,43.0,29.0,30.0,35.0,27.0,21.0
3266,74.0,51.0,49.0,40.0,32.0,33.0,35.0,26.0,22.0
3267,75.0,52.0,49.0,44.0,36.0,31.0,36.0,26.0,22.0
3268,75.0,52.0,46.0,41.0,31.0,33.0,34.0,25.0,21.0
3269,75.0,51.0,43.0,41.0,33.0,37.0,34.0,24.0,21.0
3270,74.0,51.0,48.0,40.0,40.0,30.0,39.0,23.0,21.0
3271,74.0,51.0,48.0,40.0,35.0,34.0,35.0,23.0,22.0
3272,75.0,51.0,48.0,40.0,31.0,32.0,35.0,23.0,22.0
3273,75.0,52.0,51.0,40.0,36.0,32.0,35.0,21.0,21.0
3274,74.0,51.0,48.0,40.0,33.0,34.0,34.0,21.0,21.0
3275,75.0,51.0,48.0,40.0,36.0,35.0,38.0,21.0,22.0
3276,74.0,52.0,49.0,39.0,38.0,34.0,35.0,20.0,22.0
