TimeStep,Vehicle_ID,_X,_Y,_Angle,_Pos,_Speed,_Lane,_Slope
435.0,43,12635.89,13143.56,65.63,2268.34,22.46,229938465#5_0,0.0
435.0,45,10356.44,15290.09,351.23,1000.25,16.99,-288088612#0_0,0.0
435.0,46,16782.22,15281.36,270.34,7664.61,18.92,347355525#0_0,0.0
435.0,47,2171.89,10799.23,63.79,1892.44,19.99,347355524#0_0,0.0
435.0,48,11315.01,12575.96,66.0,830.41,18.97,229938465#5_0,0.0
435.0,49,10893.29,12398.72,246.0,4361.48,18.71,-229938465#5_0,0.0
435.0,5,11526.1,5245.4,337.29,5651.93,13.18,-288088612#6_0,0.0
435.0,6,13300.62,16210.35,291.46,472.55,22.65,347355525#5_0,0.0
435.0,7,9379.05,7950.49,306.37,1401.55,18.75,288088613#0_0,0.0
435.0,8,10651.45,9884.25,358.35,2550.4,15.2,-288088612#5_0,0.0
435.0,9,16694.58,15281.88,270.34,7752.26,18.46,347355525#0_0,0.0
436.0,0,7208.85,11331.6,260.05,1687.93,22.97,-229938465#2_0,0.0
436.0,10,16704.42,15281.82,270.34,7742.42,18.1,347355525#0_0,0.0
436.0,11,10545.28,12972.51,180.68,42.6,16.92,288088612#2_0,0.0
436.0,12,9386.25,11839.91,258.12,809.28,22.28,-229938465#3_0,0.0
436.0,13,12257.81,12972.31,65.63,1853.32,24.4,229938465#5_0,0.0
436.0,14,10561.02,13520.31,181.35,772.73,15.35,288088612#1_0,0.0
436.0,15,16733.04,15281.65,270.34,7713.8,19.0,347355525#0_0,0.0
436.0,16,8135.16,11551.82,75.88,2420.74,19.48,229938465#2_0,0.0
436.0,17,9404.35,17444.78,8.51,493.58,11.79,-803874779#0_0,0.0
436.0,18,8644.57,18241.13,350.0,843.82,20.48,279992677_0,0.0
436.0,19,10522.05,12566.09,189.95,77.26,18.67,288088612#3_0,0.0
436.0,2,8421.17,14673.46,32.2,1724.66,21.68,347355524#1_0,0.0
436.0,20,10243.34,15959.51,170.82,924.09,16.46,288088612#0_0,0.0
436.0,21,10651.75,9873.78,358.35,2539.92,15.01,-288088612#5_0,0.0
436.0,22,3199.34,11295.43,64.28,3033.46,20.99,347355524#0_0,0.0
436.0,23,14786.96,13915.44,75.63,4560.58,18.76,229938465#5_0,0.0
436.0,25,9705.55,17177.54,3.09,9.2,5.86,:7507605447_4_0,0.0
436.0,26,679.3,10096.51,64.56,242.36,19.5,347355524#0_0,0.0
436.0,28,10476.63,14564.18,350.41,264.44,17.72,-288088612#0_0,0.0
436.0,29,10556.12,13258.81,0.69,217.61,15.45,-288088612#1_0,0.0
436.0,3,12995.25,16326.37,111.11,959.43,23.24,-347355525#5_0,0.0
436.0,30,10668.95,9444.47,178.15,2782.99,18.91,288088612#5_0,0.0
436.0,31,10663.47,8571.93,183.04,3657.18,19.14,288088612#5_0,0.0
436.0,32,7864.13,13926.2,40.58,791.27,22.28,347355524#1_0,0.0
436.0,33,7190.17,9619.53,308.23,4158.57,25.52,288088613#0_0,0.0
436.0,34,9083.06,16506.72,9.51,3686.12,21.15,347355524#1_0,0.0
436.0,35,11530.09,5235.87,337.29,5641.61,13.33,-288088612#6_0,0.0
436.0,36,12078.25,16621.96,14.49,1453.3,13.41,-803873441#0_0,0.0
436.0,37,10670.1,8690.14,1.4,1354.17,18.9,-288088612#5_0,0.0
436.0,38,17663.74,14345.03,281.65,1178.81,14.27,-958984632_0,0.0
436.0,39,469.69,9999.03,244.22,7607.02,11.82,-347355524#0_0,0.0
436.0,4,9160.75,11791.8,257.91,1039.9,22.09,-229938465#3_0,0.0
436.0,40,13991.31,13695.57,72.58,3733.75,22.12,229938465#5_0,0.0
436.0,42,6192.63,12718.91,242.73,1270.07,23.94,-347355524#0_0,0.0
436.0,43,12656.69,13152.98,65.63,2291.17,22.83,229938465#5_0,0.0
436.0,45,10353.72,15307.7,351.23,1018.08,17.82,-288088612#0_0,0.0
436.0,46,16763.67,15281.47,270.34,7683.17,18.55,347355525#0_0,0.0
436.0,47,2189.76,10808.03,63.79,1912.36,19.92,347355524#0_0,0.0
436.0,48,11331.63,12583.37,66.0,848.61,18.2,229938465#5_0,0.0
436.0,49,10876.58,12391.18,245.53,4379.81,18.33,-229938465#5_0,0.0
436.0,5,11520.93,5257.75,337.29,5665.32,13.39,-288088612#6_0,0.0
436.0,6,13279.78,16218.54,291.46,494.94,22.39,347355525#5_0,0.0
436.0,7,9363.45,7961.98,306.37,1420.92,19.37,288088613#0_0,0.0
436.0,8,10651.0,9899.59,358.35,2565.74,15.35,-288088612#5_0,0.0
436.0,9,16676.53,15281.98,270.31,7770.31,18.05,347355525#0_0,0.0
437.0,0,7185.96,11327.59,260.05,1711.16,23.23,-229938465#2_0,0.0
437.0,10,16686.75,15281.93,270.34,7760.09,17.67,347355525#0_0,0.0
437.0,11,10545.08,12955.67,180.68,59.44,16.84,288088612#2_0,0.0
437.0,12,9363.49,11835.12,258.12,832.55,23.26,-229938465#3_0,0.0
437.0,13,12279.84,12982.29,65.63,1877.5,24.19,229938465#5_0,0.0
437.0,14,10560.65,13504.61,181.35,788.43,15.71,288088612#1_0,0.0
437.0,15,16714.92,15281.76,270.34,7731.92,18.13,347355525#0_0,0.0
437.0,16,8153.14,11556.34,75.88,2439.28,18.54,229938465#2_0,0.0
437.0,17,9405.2,17452.07,6.56,500.92,7.34,-803874779#0_0,0.0
437.0,18,8641.0,18261.4,350.0,864.41,20.59,279992677_0,0.0
437.0,19,10519.62,12547.3,180.18,96.26,19.0,288088612#3_0,0.0
437.0,2,8433.12,14692.44,32.2,1747.09,22.43,347355524#1_0,0.0
437.0,20,10245.92,15943.53,170.82,940.27,16.19,288088612#0_0,0.0
437.0,21,10651.3,9889.32,358.35,2555.47,15.55,-288088612#5_0,0.0
437.0,22,3217.82,11304.33,64.28,3053.97,20.51,347355524#0_0,0.0
437.0,23,14805.52,13920.2,75.63,4579.74,19.16,229938465#5_0,0.0
437.0,25,9702.0,17182.72,321.03,1.32,6.39,-803874779#1_0,0.0
437.0,26,697.23,10105.04,64.56,262.22,19.85,347355524#0_0,0.0
437.0,28,10473.54,14582.47,350.41,282.99,18.55,-288088612#0_0,0.0
437.0,29,10556.31,13274.11,0.69,232.92,15.3,-288088612#1_0,0.0
437.0,3,13016.65,16318.12,111.11,982.36,22.93,-347355525#5_0,0.0
437.0,30,10669.55,9425.96,178.15,2801.51,18.52,288088612#5_0,0.0
437.0,31,10662.48,8553.35,183.04,3675.78,18.61,288088612#5_0,0.0
437.0,32,7878.32,13942.76,40.58,813.08,21.81,347355524#1_0,0.0
437.0,33,7170.63,9634.93,308.23,4183.46,24.89,288088613#0_0,0.0
437.0,34,9086.68,16528.31,9.51,3708.0,21.88,347355524#1_0,0.0
437.0,35,11524.67,5248.81,337.29,5655.63,14.02,-288088612#6_0,0.0
437.0,36,12080.48,16630.59,14.49,1462.21,8.91,-803873441#0_0,0.0
437.0,37,10670.56,8708.97,1.4,1373.0,18.83,-288088612#5_0,0.0
437.0,38,17649.76,14347.64,280.6,1193.04,14.23,-958984632_0,0.0
437.0,39,463.09,9995.85,244.22,7614.35,7.32,-347355524#0_0,0.0
437.0,4,9138.71,11787.08,257.91,1062.45,22.54,-229938465#3_0,0.0
437.0,40,14012.39,13702.18,72.58,3755.85,22.09,229938465#5_0,0.0
437.0,42,6171.09,12707.97,244.45,1294.24,24.17,-347355524#0_0,0.0
437.0,43,12677.66,13162.48,65.63,2314.18,23.01,229938465#5_0,0.0
437.0,45,10351.02,15325.23,351.23,1035.81,17.74,-288088612#0_0,0.0
437.0,46,16744.11,15281.59,270.34,7702.73,19.56,347355525#0_0,0.0
437.0,47,2207.26,10816.64,63.79,1931.87,19.5,347355524#0_0,0.0
437.0,48,11348.71,12590.97,66.0,867.3,18.69,229938465#5_0,0.0
437.0,49,10859.59,12383.44,245.53,4398.48,18.68,-229938465#5_0,0.0
437.0,5,11515.97,5269.61,337.29,5678.18,12.85,-288088612#6_0,0.0
437.0,6,13259.22,16226.62,291.46,517.03,22.09,347355525#5_0,0.0
437.0,7,9348.08,7973.3,306.37,1440.01,19.09,288088613#0_0,0.0
437.0,8,10650.58,9914.17,358.35,2580.33,14.59,-288088612#5_0,0.0
437.0,9,16658.62,15282.08,270.31,7788.22,17.9,347355525#0_0,0.0
438.0,0,7163.34,11323.62,260.05,1734.13,22.97,-229938465#2_0,0.0
438.0,10,16668.82,15282.03,270.31,7778.02,17.93,347355525#0_0,0.0
438.0,11,10544.89,12939.72,180.68,75.39,15.95,288088612#2_0,0.0
438.0,12,9341.14,11830.42,258.12,855.39,22.84,-229938465#3_0,0.0
438.0,13,12302.05,12992.35,65.63,1901.87,24.37,229938465#5_0,0.0
438.0,14,10560.27,13488.62,181.35,804.43,15.99,288088612#1_0,0.0
438.0,15,16696.62,15281.87,270.34,7750.21,18.29,347355525#0_0,0.0
438.0,16,8171.07,11560.85,75.88,2457.76,18.49,229938465#2_0,0.0
438.0,17,9405.62,17458.72,2.6,2.4,6.67,:2916295888_4_0,0.0
438.0,18,8637.4,18281.83,350.0,885.16,20.75,279992677_0,0.0
438.0,19,10519.65,12528.22,179.9,115.34,19.08,288088612#3_0,0.0
438.0,2,8444.55,14710.58,32.2,1768.54,21.44,347355524#1_0,0.0
438.0,20,10248.57,15927.17,170.82,956.85,16.57,288088612#0_0,0.0
438.0,21,10650.87,9904.31,358.35,2570.46,14.99,-288088612#5_0,0.0
438.0,22,3236.64,11313.39,64.28,3074.86,20.89,347355524#0_0,0.0
438.0,23,14823.56,13924.82,75.63,4598.35,18.62,229938465#5_0,0.0
438.0,25,9695.91,17188.81,315.0,9.93,8.61,-803874779#1_0,0.0
438.0,26,714.61,10113.3,64.56,281.46,19.25,347355524#0_0,0.0
438.0,28,10470.51,14600.39,350.41,301.16,18.17,-288088612#0_0,0.0
438.0,29,10556.48,13288.54,0.69,247.34,14.43,-288088612#1_0,0.0
438.0,3,13038.06,16309.85,111.11,1005.31,22.96,-347355525#5_0,0.0
438.0,30,10670.19,9406.41,178.15,2821.07,19.56,288088612#5_0,0.0
438.0,31,10661.48,8534.44,183.04,3694.72,18.94,288088612#5_0,0.0
438.0,32,7892.17,13958.94,40.58,834.38,21.3,347355524#1_0,0.0
438.0,33,7151.18,9650.25,308.23,4208.22,24.76,288088613#0_0,0.0
438.0,34,9089.53,16549.3,7.03,3729.19,21.19,347355524#1_0,0.0
438.0,35,11519.61,5260.91,337.29,5668.75,13.12,-288088612#6_0,0.0
438.0,36,12081.59,16634.88,14.49,1466.64,4.43,-803873441#0_0,0.0
438.0,37,10671.03,8728.12,1.4,1392.16,19.16,-288088612#5_0,0.0
438.0,38,17634.96,14350.41,280.6,1208.09,15.05,-958984632_0,0.0
438.0,39,459.61,9993.0,232.09,7618.86,4.52,-347355524#0_0,0.0
438.0,4,9116.63,11782.35,257.91,1085.04,22.59,-229938465#3_0,0.0
438.0,40,14034.03,13708.97,72.58,3778.53,22.68,229938465#5_0,0.0
438.0,42,6149.58,12697.98,245.06,1317.95,23.71,-347355524#0_0,0.0
438.0,43,12698.25,13171.8,65.63,2336.79,22.6,229938465#5_0,0.0
438.0,45,10348.26,15343.12,351.23,1053.91,18.1,-288088612#0_0,0.0
438.0,46,16725.75,15281.7,270.34,7721.09,18.36,347355525#0_0,0.0
438.0,47,2224.92,10825.33,63.79,1951.55,19.68,347355524#0_0,0.0
438.0,48,11365.43,12598.41,66.0,885.6,18.3,229938465#5_0,0.0
438.0,49,10843.23,12376.0,245.53,4416.46,17.97,-229938465#5_0,0.0
438.0,5,11510.91,5281.69,337.3,5691.28,13.1,-288088612#6_0,0.0
438.0,6,13238.64,16234.71,291.46,539.15,22.12,347355525#5_0,0.0
438.0,7,9332.45,7984.62,305.91,1459.31,19.3,288088613#0_0,0.0
438.0,8,10650.15,9929.24,358.35,2595.41,15.08,-288088612#5_0,0.0
438.0,9,16640.15,15282.18,270.31,7806.69,18.48,347355525#0_0,0.0
439.0,0,7141.37,11319.76,260.05,1756.44,22.31,-229938465#2_0,0.0
439.0,10,16650.7,15282.12,270.31,7796.14,18.12,347355525#0_0,0.0
439.0,11,10544.7,12923.43,180.68,91.68,16.29,288088612#2_0,0.0
439.0,12,9319.22,11825.73,257.91,877.81,22.42,-229938465#3_0,0.0
439.0,13,12324.46,13002.5,65.63,1926.47,24.6,229938465#5_0,0.0
439.0,14,10559.89,13472.2,181.35,820.85,16.42,288088612#1_0,0.0
439.0,15,16678.7,15281.97,270.31,7768.14,17.92,347355525#0_0,0.0
439.0,16,8189.29,11565.44,75.88,2476.55,18.79,229938465#2_0,0.0
439.0,17,9402.56,17464.34,322.43,9.21,6.81,:2916295888_4_0,0.0
439.0,18,8633.8,18302.24,350.0,905.88,20.72,279992677_0,0.0
439.0,19,10519.94,12509.12,177.01,1.58,19.11,:5189514021_7_0,0.0
439.0,2,8455.81,14729.81,28.76,1790.83,22.29,347355524#1_0,0.0
439.0,20,10251.08,15911.62,170.82,972.6,15.75,288088612#0_0,0.0
439.0,21,10650.44,9919.22,358.35,2585.39,14.93,-288088612#5_0,0.0
439.0,22,3255.38,11322.42,64.28,3095.66,20.8,347355524#0_0,0.0
439.0,23,14841.67,13929.46,75.63,4617.05,18.7,229938465#5_0,0.0
439.0,25,9688.21,17196.51,315.0,20.81,10.88,-803874779#1_0,0.0
439.0,26,732.92,10122.01,64.56,301.73,20.27,347355524#0_0,0.0
439.0,28,10467.44,14618.57,350.41,319.6,18.44,-288088612#0_0,0.0
439.0,29,10556.65,13302.96,0.69,261.76,14.42,-288088612#1_0,0.0
439.0,3,13060.31,16301.26,111.11,1029.16,23.85,-347355525#5_0,0.0
439.0,30,10670.79,9387.69,178.15,2839.81,18.74,288088612#5_0,0.0
439.0,31,10660.47,8515.43,183.04,3713.75,19.03,288088612#5_0,0.0
439.0,32,7906.42,13975.57,40.58,856.28,21.9,347355524#1_0,0.0
439.0,33,7130.85,9666.27,308.23,4234.1,25.88,288088613#0_0,0.0
439.0,34,9092.14,16570.48,7.03,3750.53,21.34,347355524#1_0,0.0
439.0,35,11514.47,5273.18,337.29,5682.05,13.3,-288088612#6_0,0.0
439.0,36,12084.14,16639.29,30.71,4.41,5.22,:7519543577_3_0,0.0
439.0,37,10671.55,8746.69,1.77,1410.74,18.58,-288088612#5_0,0.0
439.0,38,17620.81,14353.06,280.6,1222.48,14.39,-958984632_0,0.0
439.0,39,459.63,9990.45,201.21,2.72,2.96,:3536922669_2_0,0.0
439.0,4,9095.08,11777.74,257.91,1107.07,22.04,-229938465#3_0,0.0
439.0,40,14055.8,13715.8,72.58,3801.34,22.81,229938465#5_0,0.0
439.0,42,6128.55,12688.2,245.06,1341.14,23.19,-347355524#0_0,0.0
439.0,43,12718.29,13180.88,65.63,2358.79,22.0,229938465#5_0,0.0
439.0,45,10345.58,15360.48,351.23,1071.48,17.56,-288088612#0_0,0.0
439.0,46,16707.59,15281.8,270.34,7739.24,18.16,347355525#0_0,0.0
439.0,47,2242.08,10833.78,63.79,1970.67,19.13,347355524#0_0,0.0
439.0,48,11382.67,12606.09,66.0,904.47,18.87,229938465#5_0,0.0
439.0,49,10827.18,12368.69,245.53,4434.1,17.64,-229938465#5_0,0.0
439.0,5,11505.82,5293.92,337.41,5704.53,13.25,-288088612#6_0,0.0
439.0,6,13217.91,16242.85,291.46,561.42,22.27,347355525#5_0,0.0
439.0,7,9317.45,7995.49,305.91,1477.83,18.52,288088613#0_0,0.0
439.0,8,10649.73,9943.98,358.35,2610.15,14.74,-288088612#5_0,0.0
439.0,9,16621.87,15282.28,270.31,7824.97,18.28,347355525#0_0,0.0
440.0,0,7118.69,11315.79,260.05,1779.47,23.03,-229938465#2_0,0.0
440.0,10,16632.39,15282.22,270.31,7814.45,18.31,347355525#0_0,0.0
440.0,11,10544.51,12907.51,180.68,107.6,15.92,288088612#2_0,0.0
440.0,12,9297.19,11821.01,257.91,900.35,22.54,-229938465#3_0,0.0
440.0,13,12346.85,13012.64,65.63,1951.06,24.58,229938465#5_0,0.0
440.0,14,10559.5,13455.86,181.35,837.2,16.35,288088612#1_0,0.0
440.0,15,16660.13,15282.07,270.31,7786.71,18.57,347355525#0_0,0.0
440.0,16,8207.75,11570.08,75.88,2495.59,19.04,229938465#2_0,0.0
440.0,17,9395.57,17465.73,275.97,1.87,7.26,347355525#7_0,0.0
440.0,18,8630.26,18322.33,350.0,926.28,20.4,279992677_0,0.0
440.0,19,10521.56,12490.56,175.0,5.39,18.64,288088612#4_0,0.0
440.0,2,8466.1,14748.56,28.76,1812.22,21.39,347355524#1_0,0.0
440.0,20,10253.58,15896.15,170.82,988.28,15.68,288088612#0_0,0.0
440.0,21,10650.0,9934.47,358.35,2600.64,15.26,-288088612#5_0,0.0
440.0,22,3274.37,11331.56,64.28,3116.74,21.08,347355524#0_0,0.0
440.0,23,14860.45,13934.27,75.63,4636.43,19.38,229938465#5_0,0.0
440.0,25,9678.83,17205.53,312.06,4.0,13.03,:7519535868_4_0,0.0
440.0,26,750.39,10130.32,64.56,321.08,19.34,347355524#0_0,0.0
440.0,28,10464.5,14635.99,350.41,337.27,17.67,-288088612#0_0,0.0
440.0,29,10556.83,13317.37,0.69,276.18,14.41,-288088612#1_0,0.0
440.0,3,13082.36,16292.7,111.46,1052.82,23.66,-347355525#5_0,0.0
440.0,30,10671.4,9368.75,178.15,2858.76,18.95,288088612#5_0,0.0
440.0,31,10659.47,8496.75,183.04,3732.46,18.71,288088612#5_0,0.0
440.0,32,7920.32,13991.8,40.58,877.65,21.37,347355524#1_0,0.0
440.0,33,7111.2,9681.76,308.23,4259.12,25.02,288088613#0_0,0.0
440.0,34,9094.75,16591.67,7.03,3771.88,21.35,347355524#1_0,0.0
440.0,35,11509.25,5285.68,337.4,5695.6,13.55,-288088612#6_0,0.0
440.0,36,12089.43,16639.2,92.93,0.83,5.46,-347355525#5_0,0.0
440.0,37,10672.14,8765.84,1.77,1429.9,19.17,-288088612#5_0,0.0
440.0,38,17606.48,14355.74,280.6,1237.07,14.58,-958984632_0,0.0
440.0,39,461.88,9990.75,128.37,0.47,2.41,347355524#0_0,0.0
440.0,4,9073.3,11773.07,257.91,1129.35,22.28,-229938465#3_0,0.0
440.0,40,14076.75,13722.38,72.58,3823.3,21.96,229938465#5_0,0.0
440.0,42,6107.11,12678.22,245.06,1364.79,23.65,-347355524#0_0,0.0
440.0,43,12738.74,13190.14,65.63,2381.23,22.45,229938465#5_0,0.0
440.0,45,10342.85,15378.16,351.23,1089.37,17.89,-288088612#0_0,0.0
440.0,46,16689.54,15281.91,270.34,7757.3,18.06,347355525#0_0,0.0
440.0,47,2259.34,10842.28,63.79,1989.91,19.24,347355524#0_0,0.0
440.0,48,11399.87,12613.74,66.0,923.29,18.83,229938465#5_0,0.0
440.0,49,10810.85,12361.26,245.53,4452.04,17.94,-229938465#5_0,0.0
440.0,5,11500.75,5306.1,337.41,5717.72,13.19,-288088612#6_0,0.0
440.0,6,13196.32,16251.34,291.46,584.62,23.2,347355525#5_0,0.0
440.0,7,9302.54,8006.29,305.91,1496.24,18.41,288088613#0_0,0.0
440.0,8,10649.31,9958.32,358.35,2624.5,14.35,-288088612#5_0,0.0
440.0,9,16603.11,15282.38,270.31,7843.73,18.76,347355525#0_0,0.0
441.0,0,7096.69,11311.93,260.05,1801.8,22.34,-229938465#2_0,0.0
441.0,10,16613.68,15282.33,270.31,7833.16,18.71,347355525#0_0,0.0
441.0,11,10544.26,12891.18,181.29,123.93,16.33,288088612#2_0,0.0
441.0,12,9274.53,11816.16,257.91,923.52,23.18,-229938465#3_0,0.0
441.0,13,12368.67,13022.52,65.63,1975.0,23.95,229938465#5_0,0.0
441.0,14,10559.14,13440.38,181.35,852.69,15.48,288088612#1_0,0.0
441.0,15,16642.42,15282.17,270.31,7804.41,17.71,347355525#0_0,0.0
441.0,16,8226.66,11574.84,75.88,2515.09,19.5,229938465#2_0,0.0
441.0,17,9386.67,17465.85,270.79,10.77,8.9,347355525#7_0,0.0
441.0,18,8626.72,18342.39,350.0,946.65,20.37,279992677_0,0.0
441.0,19,10523.49,12471.61,171.84,24.45,19.05,288088612#4_0,0.0
441.0,2,8476.89,14768.21,28.76,1834.64,22.42,347355524#1_0,0.0
441.0,20,10256.24,15879.7,170.82,1004.94,16.66,288088612#0_0,0.0
441.0,21,10649.6,9948.49,358.35,2614.66,14.02,-288088612#5_0,0.0
441.0,22,3293.21,11340.64,64.28,3137.65,20.91,347355524#0_0,0.0
441.0,23,14879.46,13939.14,75.63,4656.06,19.63,229938465#5_0,0.0
441.0,25,9667.22,17212.39,295.37,0.43,13.53,-803874779#0_0,0.0
441.0,26,768.65,10139.0,64.56,341.3,20.23,347355524#0_0,0.0
441.0,28,10461.48,14653.83,350.41,355.36,18.09,-288088612#0_0,0.0
441.0,29,10557.04,13332.47,1.01,291.28,15.1,-288088612#1_0,0.0
441.0,3,13104.74,16283.9,111.46,1076.86,24.04,-347355525#5_0,0.0
441.0,30,10672.03,9349.31,178.15,2878.21,19.45,288088612#5_0,0.0
441.0,31,10658.51,8478.65,183.04,3750.58,18.12,288088612#5_0,0.0
441.0,32,7934.22,14008.04,40.58,899.02,21.37,347355524#1_0,0.0
441.0,33,7091.39,9697.03,307.59,4284.13,25.01,288088613#0_0,0.0
441.0,34,9097.37,16612.88,7.03,3793.25,21.37,347355524#1_0,0.0
441.0,35,11504.21,5297.79,337.41,5708.72,13.12,-288088612#6_0,0.0
441.0,36,12096.73,16636.88,107.63,8.48,7.65,-347355525#5_0,0.0
441.0,37,10672.72,8784.41,1.77,1448.48,18.58,-288088612#5_0,0.0
441.0,38,17592.32,14358.39,280.6,1251.48,14.41,-958984632_0,0.0
441.0,39,465.31,9993.37,53.38,4.81,4.34,347355524#0_0,0.0
441.0,4,9051.91,11768.49,257.91,1151.23,21.89,-229938465#3_0,0.0
441.0,40,14097.77,13728.97,72.58,3845.33,22.03,229938465#5_0,0.0
441.0,42,6085.47,12668.16,245.06,1388.66,23.86,-347355524#0_0,0.0
441.0,43,12759.14,13199.35,65.71,2403.62,22.38,229938465#5_0,0.0
441.0,45,10340.23,15394.85,350.68,1106.26,16.9,-288088612#0_0,0.0
441.0,46,16670.69,15282.02,270.31,7776.14,18.84,347355525#0_0,0.0
441.0,47,2276.9,10850.92,63.79,2009.49,19.58,347355524#0_0,0.0
441.0,48,11417.18,12621.45,66.0,942.24,18.95,229938465#5_0,0.0
441.0,49,10793.9,12353.54,245.53,4470.66,18.63,-229938465#5_0,0.0
441.0,5,11495.57,5318.57,337.41,5731.22,13.5,-288088612#6_0,0.0
441.0,6,13174.83,16259.79,291.46,607.71,23.09,347355525#5_0,0.0
441.0,7,9286.71,8017.75,305.91,1515.79,19.54,288088613#0_0,0.0
441.0,8,10648.89,9973.09,358.35,2639.28,14.78,-288088612#5_0,0.0
441.0,9,16585.07,15282.48,270.31,7861.76,18.03,347355525#0_0,0.0
442.0,0,7074.66,11308.06,260.05,1824.17,22.36,-229938465#2_0,0.0
442.0,10,16596.3,15282.42,270.31,7850.54,17.38,347355525#0_0,0.0
442.0,11,10543.88,12874.18,181.29,140.94,17.01,288088612#2_0,0.0
442.0,12,9252.99,11811.55,257.91,945.55,22.03,-229938465#3_0,0.0
442.0,13,12390.5,13032.41,65.63,1998.97,23.96,229938465#5_0,0.0
442.0,14,10558.77,13424.8,181.35,868.27,15.59,288088612#1_0,0.0
442.0,15,16623.38,15282.27,270.31,7823.46,19.05,347355525#0_0,0.0
442.0,16,8244.81,11579.41,75.88,2533.8,18.72,229938465#2_0,0.0
442.0,17,9375.62,17466.0,270.79,21.82,11.05,347355525#7_0,0.0
442.0,18,8623.28,18361.89,350.0,966.44,19.79,279992677_0,0.0
442.0,19,10526.38,12453.0,171.18,43.27,18.83,288088612#4_0,0.0
442.0,2,8487.31,14787.21,28.76,1856.31,21.68,347355524#1_0,0.0
442.0,20,10258.75,15864.2,170.82,1020.64,15.7,288088612#0_0,0.0
442.0,21,10649.17,9963.13,358.35,2629.32,14.65,-288088612#5_0,0.0
442.0,22,3311.92,11349.65,64.28,3158.42,20.77,347355524#0_0,0.0
442.0,23,14898.35,13943.98,75.63,4675.56,19.5,229938465#5_0,0.0
442.0,25,9653.6,17214.6,275.51,14.33,13.9,-803874779#0_0,0.0
442.0,26,786.09,10147.3,64.56,360.61,19.31,347355524#0_0,0.0
442.0,28,10458.51,14671.57,350.74,373.35,17.98,-288088612#0_0,0.0
442.0,29,10557.86,13346.96,3.27,305.8,14.51,-288088612#1_0,0.0
442.0,3,13126.43,16275.37,111.46,1100.17,23.31,-347355525#5_0,0.0
442.0,30,10672.63,9330.96,178.15,2896.57,18.36,288088612#5_0,0.0
442.0,31,10657.55,8460.61,183.04,3768.65,18.07,288088612#5_0,0.0
442.0,32,7948.26,14024.42,40.58,920.59,21.57,347355524#1_0,0.0
442.0,33,7071.68,9712.2,307.59,4309.0,24.88,288088613#0_0,0.0
442.0,34,9099.92,16633.57,7.03,3814.1,20.85,347355524#1_0,0.0
442.0,35,11499.07,5310.14,337.41,5722.09,13.38,-288088612#6_0,0.0
442.0,36,12105.61,16634.06,107.63,17.8,9.32,-347355525#5_0,0.0
442.0,37,10674.03,8803.73,8.32,1467.88,19.39,-288088612#5_0,0.0
442.0,38,17578.52,14360.98,280.6,1265.51,14.03,-958984632_0,0.0
442.0,39,470.44,9995.84,64.22,10.51,5.7,347355524#0_0,0.0
442.0,4,9030.51,11763.91,257.91,1173.12,21.89,-229938465#3_0,0.0
442.0,40,14119.17,13735.68,72.58,3867.75,22.42,229938465#5_0,0.0
442.0,42,6064.27,12658.3,245.06,1412.03,23.38,-347355524#0_0,0.0
442.0,43,12779.83,13208.69,65.71,2426.31,22.69,229938465#5_0,0.0
442.0,45,10337.29,15412.65,350.64,1124.3,18.04,-288088612#0_0,0.0
442.0,46,16652.68,15282.11,270.31,7794.16,18.02,347355525#0_0,0.0
442.0,47,2294.49,10859.58,63.79,2029.09,19.6,347355524#0_0,0.0
442.0,48,11434.38,12629.11,66.0,961.07,18.83,229938465#5_0,0.0
442.0,49,10777.04,12345.87,245.53,4489.18,18.52,-229938465#5_0,0.0
442.0,5,11490.39,5331.01,337.41,5744.69,13.48,-288088612#6_0,0.0
442.0,6,13153.6,16268.13,291.46,630.52,22.82,347355525#5_0,0.0
442.0,7,9271.32,8028.89,305.91,1534.79,19.0,288088613#0_0,0.0
442.0,8,10648.46,9987.8,358.35,2653.99,14.71,-288088612#5_0,0.0
442.0,9,16566.27,15282.58,270.31,7880.57,18.8,347355525#0_0,0.0
443.0,0,7052.0,11304.09,260.05,1847.17,23.01,-229938465#2_0,0.0
443.0,10,16578.05,15282.52,270.31,7868.79,18.26,347355525#0_0,0.0
443.0,11,10543.52,12858.19,181.29,156.93,15.99,288088612#2_0,0.0
443.0,12,9230.88,11806.82,257.91,968.16,22.61,-229938465#3_0,0.0
443.0,13,12412.7,13042.47,65.63,2023.34,24.37,229938465#5_0,0.0
443.0,14,10558.2,13408.98,183.27,884.1,15.83,288088612#1_0,0.0
443.0,15,16606.06,15282.37,270.31,7840.78,17.32,347355525#0_0,0.0
443.0,16,8263.49,11584.1,75.88,2553.07,19.26,229938465#2_0,0.0
443.0,17,9362.43,17466.18,270.79,35.02,13.2,347355525#7_0,0.0
443.0,18,8619.68,18382.3,350.0,987.17,20.73,279992677_0,0.0
443.0,19,10529.15,12435.14,171.18,61.35,18.07,288088612#4_0,0.0
443.0,2,8497.73,14806.19,28.76,1877.95,21.64,347355524#1_0,0.0
443.0,20,10261.39,15847.88,170.82,1037.17,16.52,288088612#0_0,0.0
443.0,21,10648.73,9978.44,358.35,2644.62,15.31,-288088612#5_0,0.0
